trade_date,vix7,vix7_mode,vix7_d1,vix7_d2,vix7_code1,vix7_code2,vix14,vix14_mode,vix14_d1,vix14_d2,vix14_code1,vix14_code2,vix30,vix30_mode,vix30_d1,vix30_d2,vix30_code1,vix30_code2,n_expiry_used,n_expiry_near,n_expiry_near_ok,dte_near,F_near,K0_near,ba_ratio,strip_min,expiry_src,warnings,vix7_span,vix14_span,vix30_span,close_0050
2025-08-20,21.959233490819503,exact,7.0,7.0,202508W4,202508W4,21.322832730837685,exact,14.0,14.0,202509W1,202509W1,23.568216092559304,interp,28.0,56.0,202509,202510,8,6,5,2.0,23719.0,23700.0,0.2691346805862935,65.0,fsp,202508(d0):dte=0 < 1,0.0,0.0,28.0,51.7
2025-08-21,19.561735678102224,interp,6.0,8.0,202508W4,202508F5,20.5226967267124,interp,13.0,27.0,202509W1,202509,22.48501845721783,interp,27.0,55.0,202509,202510,9,5,5,1.0,23900.0,23900.0,0.2339521357647223,79.0,fsp,,2.0,14.0,28.0,52.0
2025-08-22,22.654921542155392,exact,7.0,7.0,202508F5,202508F5,22.17389145680457,exact,14.0,14.0,202509F1,202509F1,24.07171435541588,interp,26.0,54.0,202509,202510,9,6,5,5.0,23787.0,23750.0,0.1956891314523598,65.0,fsp,202508F4(d0):dte=0 < 1,0.0,0.0,28.0,51.75
2025-08-25,19.89537932055479,interp,4.0,9.0,202508F5,202509W1,21.435206786986555,interp,11.0,23.0,202509F1,202509,22.351741896093365,interp,23.0,51.0,202509,202510,9,5,5,2.0,24302.5,24300.0,0.2849084304020087,68.0,fsp,,5.0,12.0,28.0,52.7
2025-08-26,19.073066319158784,interp,3.0,8.0,202508F5,202509W1,21.10805795792065,interp,10.0,22.0,202509F1,202509,21.904630531540104,interp,22.0,50.0,202509,202510,9,5,5,1.0,24313.0,24300.0,0.1907906661753428,75.0,fsp,,5.0,12.0,28.0,52.75
2025-08-27,18.143632482295864,exact,7.0,7.0,202509W1,202509W1,18.72672299862605,exact,14.0,14.0,202509W2,202509W2,21.109190363619987,interp,21.0,49.0,202509,202510,9,6,5,2.0,24511.5,24500.0,0.2976322727225137,65.0,fsp,202508W4(d0):dte=0 < 1,0.0,0.0,28.0,53.0
2025-08-28,17.107555960004152,interp,6.0,8.0,202509W1,202509F1,18.492883992904748,interp,13.0,20.0,202509W2,202509,20.68259953930356,interp,20.0,48.0,202509,202510,9,5,5,1.0,24294.0,24250.0,0.2170383376825273,70.0,fsp,,2.0,7.0,28.0,52.5
2025-08-29,15.833296933155832,exact,7.0,7.0,202509F1,202509F1,17.40378894905897,exact,14.0,14.0,202509F2,202509F2,19.664294659422257,interp,19.0,47.0,202509,202510,9,6,5,5.0,24313.0,24300.0,0.1747458849482436,65.0,fsp,202508F5(d0):dte=0 < 1,0.0,0.0,28.0,52.5
2025-09-01,18.861457566296693,interp,4.0,9.0,202509F1,202509W2,21.13399979316175,interp,11.0,16.0,202509F2,202509,21.207729175942,interp,16.0,44.0,202509,202510,9,5,5,2.0,24059.0,24050.0,0.1803710936430866,65.0,fsp,,5.0,5.0,28.0,52.0
2025-09-02,19.703848322871835,interp,3.0,8.0,202509F1,202509W2,21.64209545381507,interp,10.0,15.0,202509F2,202509,21.450165140718784,interp,15.0,43.0,202509,202510,9,5,5,1.0,24008.0,24000.0,0.235916116077212,69.0,fsp,,5.0,5.0,28.0,52.0
2025-09-03,19.696892570299013,exact,7.0,7.0,202509W2,202509W2,21.906758436697974,exact,14.0,14.0,202509,202509,21.26031483809552,interp,14.0,42.0,202509,202510,8,5,4,2.0,24025.5,24000.0,0.2773460144927536,69.0,fsp,202509W1(d0):dte=0 < 1,0.0,0.0,28.0,51.95
2025-09-04,18.308926319279507,interp,6.0,8.0,202509W2,202509F2,20.05314732166586,interp,13.0,41.0,202509,202510,20.354026366853663,interp,13.0,41.0,202509,202510,8,4,4,1.0,24180.5,24150.0,0.2696717625899281,69.0,fsp,,2.0,28.0,28.0,52.3
2025-09-05,16.773278317718095,exact,7.0,7.0,202509F2,202509F2,18.282989359182448,exact,14.0,14.0,202509F3,202509F3,18.87786569270574,interp,14.0,40.0,202509F3,202510,8,6,5,5.0,24454.5,24450.0,0.264434641445511,64.0,fsp,202509F1(d0):dte=0 < 1,0.0,0.0,26.0,52.85
2025-09-08,17.972958853269144,interp,4.0,9.0,202509F2,202509,18.62741427920372,interp,11.0,37.0,202509F3,202510,18.98763448332252,interp,11.0,37.0,202509F3,202510,8,5,5,2.0,24586.0,24550.0,0.2967195663111156,71.0,fsp,,5.0,26.0,26.0,53.35
2025-09-09,17.197629899547078,interp,3.0,8.0,202509F2,202509,17.970675540095975,interp,10.0,36.0,202509F3,202510,18.131486332282115,interp,10.0,36.0,202509F3,202510,8,5,5,1.0,24832.5,24800.0,0.2757769005211675,73.0,fsp,,5.0,26.0,26.0,53.9
2025-09-10,17.7974823298122,exact,7.0,7.0,202509,202509,17.872780823362177,exact,14.0,14.0,202509W4,202509W4,19.14846386815077,interp,14.0,35.0,202509W4,202510,8,6,5,2.0,25196.0,25150.0,0.191011617947754,67.0,fsp,202509W2(d0):dte=0 < 1,0.0,0.0,21.0,54.95
2025-09-11,19.30873875370581,interp,6.0,8.0,202509,202509F3,19.32130974895197,interp,13.0,34.0,202509W4,202510,20.64382434303428,interp,13.0,34.0,202509W4,202510,8,5,5,1.0,25258.0,25250.0,0.1779567176973762,74.0,fsp,,2.0,21.0,21.0,55.45
2025-09-12,18.25080292161988,exact,7.0,7.0,202509F3,202509F3,18.312005209606767,exact,14.0,14.0,202509F4,202509F4,19.46720879047191,interp,14.0,33.0,202509F4,202510,8,6,5,5.0,25462.5,25450.0,0.1781833977166531,68.0,fsp,202509F2(d0):dte=0 < 1,0.0,0.0,19.0,56.0
2025-09-15,20.179238722353496,interp,4.0,9.0,202509F3,202509W4,20.14933401901332,interp,11.0,30.0,202509F4,202510,20.382422251151816,exact,30.0,30.0,202510,202510,8,5,5,2.0,25351.0,25350.0,0.2726549409788441,73.0,fsp,,5.0,19.0,0.0,56.0
2025-09-16,19.38132662175184,interp,3.0,8.0,202509F3,202509W4,19.962655582241663,interp,10.0,29.0,202509F4,202510,20.133604839810708,interp,29.0,64.0,202510,202511,8,5,5,1.0,25628.0,25600.0,0.2417496318488972,73.0,fsp,,5.0,19.0,35.0,56.75
2025-09-17,20.45731149089193,exact,7.0,7.0,202509W4,202509W4,19.131056509904298,exact,14.0,14.0,202510W1,202510W1,20.86694492744598,interp,28.0,63.0,202510,202511,8,6,5,2.0,25466.0,25450.0,0.2289669052324308,68.0,fsp,202509(d0):dte=0 < 1,0.0,0.0,35.0,56.35
2025-09-18,15.525090659828432,interp,6.0,8.0,202509W4,202509F4,16.71152951287563,interp,13.0,27.0,202510W1,202510,18.96825468039252,interp,27.0,62.0,202510,202511,9,5,5,1.0,25707.0,25700.0,0.2832373475140792,72.0,fsp,,2.0,14.0,35.0,56.95
2025-09-19,16.63508842844529,exact,7.0,7.0,202509F4,202509F4,17.266390548368467,exact,14.0,14.0,202510F1,202510F1,19.827370557040062,interp,26.0,61.0,202510,202511,9,6,5,5.0,25652.0,25650.0,0.1963008860854761,69.0,fsp,202509F3(d0):dte=0 < 1,0.0,0.0,35.0,57.0
2025-09-22,17.175280150167723,interp,4.0,9.0,202509F4,202510W1,18.39433078114641,interp,11.0,23.0,202510F1,202510,19.896033903348226,interp,23.0,58.0,202510,202511,9,5,5,2.0,25871.5,25850.0,0.2976586918021136,72.0,fsp,,5.0,12.0,35.0,57.4
2025-09-23,17.319098329164465,interp,3.0,8.0,202509F4,202510W1,18.8702502120688,interp,10.0,22.0,202510F1,202510,20.03466590313844,interp,22.0,57.0,202510,202511,9,5,5,1.0,26252.0,26250.0,0.3117753300869223,75.0,fsp,,5.0,12.0,35.0,58.45
2025-09-24,17.604401083781145,exact,7.0,7.0,202510W1,202510W1,18.52722034125656,exact,14.0,14.0,202510W2,202510W2,20.88101239286868,interp,21.0,56.0,202510,202511,9,6,5,2.0,26224.0,26200.0,0.2386182264995155,69.0,fsp,202509W4(d0):dte=0 < 1,0.0,0.0,35.0,58.4
2025-09-25,16.892559124366127,interp,6.0,8.0,202510W1,202510F1,17.96971650004487,interp,13.0,20.0,202510W2,202510,20.398738368011568,interp,20.0,55.0,202510,202511,9,5,5,1.0,26082.0,26050.0,0.2401376421712235,71.0,fsp,,2.0,7.0,35.0,58.2
2025-09-26,20.405710794477937,exact,7.0,7.0,202510F1,202510F1,19.209409617345027,interp,12.0,17.0,202510W2,202510F2,22.524616473130205,interp,19.0,54.0,202510,202511,9,6,5,5.0,25654.5,25650.0,0.1913891366258654,70.0,fsp,202509F4(d0):dte=0 < 1,0.0,5.0,35.0,57.25
2025-09-30,18.33188223413245,interp,3.0,8.0,202510F1,202510W2,19.78144013303958,interp,13.0,15.0,202510F2,202510,21.91038327429837,interp,15.0,50.0,202510,202511,9,5,5,1.0,25929.5,25900.0,0.274474937358725,78.0,fsp,,5.0,2.0,35.0,57.8
2025-10-01,19.29965717991105,exact,7.0,7.0,202510W2,202510W2,21.885991166827505,exact,14.0,14.0,202510,202510,22.64165232364758,interp,14.0,49.0,202510,202511,8,5,4,2.0,26023.5,26000.0,0.309352871754524,78.0,fsp,202510W1(d0):dte=0 < 1,0.0,0.0,35.0,58.1
2025-10-02,18.877357884934234,interp,6.0,11.0,202510W2,202510F2,21.462725098346382,interp,13.0,48.0,202510,202511,22.718545386941187,interp,13.0,48.0,202510,202511,8,4,4,1.0,26410.5,26400.0,0.3167567527323625,78.0,fsp,,5.0,35.0,35.0,59.2
2025-10-03,18.02066470543792,interp,5.0,10.0,202510W2,202510F2,22.34414697588393,exact,14.0,14.0,202510F3,202510F3,23.26097487133537,interp,14.0,47.0,202510F3,202511,8,5,4,5.0,26724.5,26700.0,0.230708245243129,71.0,fsp,202510F1(d0):dte=0 < 1,5.0,0.0,33.0,60.05
2025-10-07,20.146776520322867,interp,6.0,8.0,202510F2,202510,24.280884881449776,interp,10.0,43.0,202510F3,202511,24.00321229531901,interp,10.0,43.0,202510F3,202511,8,4,4,1.0,27295.0,27250.0,0.2005049824939402,79.0,fsp,,2.0,33.0,33.0,61.7
2025-10-08,20.10097360261045,exact,7.0,7.0,202510,202510,22.240834146406662,exact,14.0,14.0,202510W4,202510W4,23.442160828410536,interp,14.0,42.0,202510W4,202511,8,5,4,5.0,27091.5,27050.0,0.182961337785643,73.0,fsp,202510W2(d0):dte=0 < 1,0.0,0.0,28.0,61.15
2025-10-09,21.26090715331672,interp,6.0,8.0,202510,202510F3,21.984996199817104,interp,13.0,41.0,202510W4,202511,22.96706443006867,interp,13.0,41.0,202510W4,202511,8,4,4,4.0,27332.5,27300.0,0.1794923348951823,75.0,fsp,,2.0,28.0,28.0,61.6
2025-10-13,27.82673796399744,interp,4.0,9.0,202510F3,202510W4,24.37086839303708,exact,14.0,14.0,202510F4,202510F4,25.59240326244779,interp,14.0,37.0,202510F4,202511,8,6,5,2.0,26908.5,26900.0,0.1887998241640625,73.0,fsp,202510F2(d0):dte=0 < 1,5.0,0.0,23.0,61.0
2025-10-14,28.857918699131947,interp,3.0,8.0,202510F3,202510W4,26.101190986363083,interp,13.0,36.0,202510F4,202511,27.09111837293454,interp,13.0,36.0,202510F4,202511,8,5,5,1.0,26718.5,26700.0,0.2870625779825319,80.0,fsp,,5.0,23.0,23.0,60.7
2025-10-15,25.75600738546608,exact,7.0,7.0,202510W4,202510W4,24.628390094254133,exact,14.0,14.0,202510W5,202510W5,26.106065162623583,interp,14.0,35.0,202510W5,202511,8,6,5,2.0,27270.0,27250.0,0.2677813125957346,71.0,fsp,202510(d0):dte=0 < 1,0.0,0.0,21.0,61.8
2025-10-16,23.46126852159108,interp,6.0,11.0,202510W4,202510F4,23.995540211754843,interp,13.0,34.0,202510W5,202511,26.38883004675733,interp,13.0,34.0,202510W5,202511,9,5,5,1.0,27782.5,27750.0,0.2520820077765995,82.0,fsp,,5.0,21.0,21.0,63.0
2025-10-17,26.44260658663398,interp,5.0,10.0,202510W4,202510F4,28.1485438066739,exact,14.0,14.0,202510F5,202510F5,30.300328814439336,interp,14.0,33.0,202510F5,202511,9,6,5,5.0,27296.0,27250.0,0.2596451914098973,75.0,fsp,202510F3(d0):dte=0 < 1,5.0,0.0,19.0,62.05
2025-10-20,23.00747806943379,exact,7.0,7.0,202510F4,202510F4,26.0701615403254,interp,11.0,30.0,202510F5,202511,26.63866777113476,exact,30.0,30.0,202511,202511,9,5,5,2.0,27756.5,27750.0,0.3741093474426807,81.0,fsp,,0.0,19.0,0.0,63.1
2025-10-21,21.39302995145664,interp,6.0,8.0,202510F4,202510W5,24.86662875367308,interp,10.0,29.0,202510F5,202511,25.734081186034103,interp,29.0,57.0,202511,202512,9,5,5,1.0,27791.5,27750.0,0.3116666666666666,81.0,fsp,,2.0,19.0,28.0,63.2
2025-10-22,20.55842238780335,exact,7.0,7.0,202510W5,202510W5,23.402470367154528,exact,14.0,14.0,202511W1,202511W1,25.52722643982724,interp,28.0,56.0,202511,202512,9,6,5,5.0,27683.0,27650.0,0.2364834285038104,75.0,fsp,202510W4(d0):dte=0 < 1,0.0,0.0,28.0,62.7
2025-10-23,23.033378386773123,interp,6.0,8.0,202510W5,202510F5,23.82614307703185,interp,13.0,27.0,202511W1,202511,26.16520461696077,interp,27.0,55.0,202511,202512,9,5,5,4.0,27523.5,27500.0,0.3480254780221445,77.0,fsp,,2.0,14.0,28.0,62.35
2025-10-27,23.233786603435025,interp,4.0,9.0,202510F5,202511W1,23.892491216307192,interp,11.0,23.0,202511F1,202511,24.944133002266494,interp,23.0,51.0,202511,202512,9,6,5,2.0,28190.0,28150.0,0.2699812732543344,74.0,fsp,202510F4(d0):dte=0 < 1,5.0,12.0,28.0,63.8
2025-10-28,22.311866616453543,interp,3.0,8.0,202510F5,202511W1,24.22936462112009,interp,10.0,22.0,202511F1,202511,25.680056776844744,interp,22.0,50.0,202511,202512,9,5,5,1.0,27960.0,27950.0,0.2500255437224085,83.0,fsp,,5.0,12.0,28.0,63.35
2025-10-29,21.413694367010308,exact,7.0,7.0,202511W1,202511W1,22.29316402811787,exact,14.0,14.0,202511W2,202511W2,25.31761869045484,interp,21.0,49.0,202511,202512,9,6,5,2.0,28375.0,28350.0,0.2937022843265408,75.0,fsp,202510W5(d0):dte=0 < 1,0.0,0.0,28.0,64.4
2025-10-30,20.37298696766108,interp,6.0,8.0,202511W1,202511F1,22.52871361335547,interp,13.0,20.0,202511W2,202511,25.93225380006637,interp,20.0,48.0,202511,202512,9,5,5,1.0,28351.0,28350.0,0.290436151371063,82.0,fsp,,2.0,7.0,28.0,64.4
2025-10-31,19.257867752163808,exact,7.0,7.0,202511F1,202511F1,21.64028166019474,exact,14.0,14.0,202511F2,202511F2,25.175721796007444,interp,19.0,47.0,202511,202512,9,6,5,5.0,28395.0,28350.0,0.1755723570497205,76.0,fsp,202510F5(d0):dte=0 < 1,0.0,0.0,28.0,64.75
2025-11-03,19.88076357598008,interp,4.0,9.0,202511F1,202511W2,23.23873142657064,interp,11.0,16.0,202511F2,202511,25.56910097082853,interp,16.0,44.0,202511,202512,9,5,5,2.0,28308.0,28300.0,0.1931600286164486,76.0,fsp,,5.0,5.0,28.0,64.15
2025-11-04,21.24229346811426,interp,3.0,8.0,202511F1,202511W2,24.802214512601537,interp,10.0,15.0,202511F2,202511,26.132210374710525,interp,15.0,43.0,202511,202512,9,5,5,1.0,28077.5,28050.0,0.2127161899858987,77.0,fsp,,5.0,5.0,28.0,63.95
2025-11-05,24.677152662644254,exact,7.0,7.0,202511W2,202511W2,27.29645093286858,exact,14.0,14.0,202511,202511,28.560913541737587,interp,14.0,42.0,202511,202512,8,5,4,2.0,27778.5,27750.0,0.2964915982611765,79.0,fsp,202511W1(d0):dte=0 < 1,0.0,0.0,28.0,63.15
2025-11-06,21.45719793974236,interp,6.0,8.0,202511W2,202511F2,24.61891562292814,interp,13.0,41.0,202511,202512,26.622456694347505,interp,13.0,41.0,202511,202512,8,4,4,1.0,27979.0,27950.0,0.2985751240061585,87.0,fsp,,2.0,28.0,28.0,63.3
2025-11-07,24.73016612924418,exact,7.0,7.0,202511F2,202511F2,24.86718398512016,exact,14.0,14.0,202511F3,202511F3,27.79945808242597,interp,14.0,40.0,202511F3,202512,8,6,5,5.0,27705.5,27700.0,0.2848187516756246,73.0,fsp,202511F1(d0):dte=0 < 1,0.0,0.0,26.0,62.55
2025-11-10,23.4374512047266,interp,4.0,9.0,202511F2,202511,24.267897106334136,interp,11.0,37.0,202511F3,202512,25.4061865997428,interp,11.0,37.0,202511F3,202512,8,5,5,2.0,27975.0,27950.0,0.3999143110870141,79.0,fsp,,5.0,26.0,26.0,63.35
2025-11-11,23.724752939129026,interp,3.0,8.0,202511F2,202511,24.881107937928817,interp,10.0,36.0,202511F3,202512,26.07352392688443,interp,10.0,36.0,202511F3,202512,8,5,5,1.0,27743.5,27700.0,0.2882354023743365,79.0,fsp,,5.0,26.0,26.0,62.9
2025-11-12,20.091903978955973,exact,7.0,7.0,202511,202511,21.14142357668412,exact,14.0,14.0,202511W4,202511W4,24.99548713962892,interp,14.0,35.0,202511W4,202512,8,6,5,2.0,28023.0,28000.0,0.3924459437114284,73.0,fsp,202511W2(d0):dte=0 < 1,0.0,0.0,21.0,63.2
2025-11-13,20.58415054402018,interp,6.0,8.0,202511,202511F3,21.20993541842066,interp,13.0,34.0,202511W4,202512,24.531949671350432,interp,13.0,34.0,202511W4,202512,8,5,5,1.0,27958.5,27950.0,0.331295469649641,77.0,fsp,,2.0,21.0,21.0,62.9
2025-11-14,25.03682475292577,exact,7.0,7.0,202511F3,202511F3,23.56254167867292,exact,14.0,14.0,202511F4,202511F4,26.48986732501897,interp,14.0,33.0,202511F4,202512,8,6,5,5.0,27403.5,27400.0,0.342116165736159,73.0,fsp,202511F2(d0):dte=0 < 1,0.0,0.0,19.0,61.7
2025-11-17,24.59235654561809,interp,4.0,9.0,202511F3,202511W4,24.835217384186915,interp,11.0,30.0,202511F4,202512,26.109391045451645,exact,30.0,30.0,202512,202512,8,5,5,2.0,27477.0,27450.0,0.2544210656416081,83.0,fsp,,5.0,19.0,0.0,61.9
2025-11-18,28.70844106840556,interp,3.0,8.0,202511F3,202511W4,28.333896438249628,interp,10.0,29.0,202511F4,202512,28.92051372627027,interp,29.0,64.0,202512,202601,8,5,5,1.0,26810.0,26800.0,0.2609675538930166,83.0,fsp,,5.0,19.0,35.0,60.45
2025-11-19,28.51951382081319,exact,7.0,7.0,202511W4,202511W4,26.61696787634023,exact,14.0,14.0,202512W1,202512W1,28.084554165495472,interp,28.0,63.0,202512,202601,8,6,5,2.0,26627.0,26600.0,0.3233928980526918,72.0,fsp,202511(d0):dte=0 < 1,0.0,0.0,35.0,60.05
2025-11-20,21.08951430106793,interp,6.0,8.0,202511W4,202511F4,21.72135535737864,interp,13.0,27.0,202512W1,202512,24.17452825706104,interp,27.0,62.0,202512,202601,9,5,5,1.0,27473.5,27450.0,0.2588299319727891,75.0,fsp,,2.0,14.0,35.0,61.9
2025-11-21,30.34241106641816,exact,7.0,7.0,202511F4,202511F4,27.922749515748585,exact,14.0,14.0,202512F1,202512F1,30.36061492891044,interp,26.0,61.0,202512,202601,9,6,5,5.0,26503.0,26500.0,0.2641022441355122,73.0,fsp,202511F3(d0):dte=0 < 1,0.0,0.0,35.0,59.85
2025-11-24,26.890767652875613,interp,4.0,9.0,202511F4,202512W1,28.24806993749864,interp,11.0,23.0,202512F1,202512,28.151662339995003,interp,23.0,58.0,202512,202601,9,5,5,2.0,26615.0,26600.0,0.1862145058692373,92.0,fsp,,5.0,12.0,35.0,59.55
2025-11-25,23.712478138847903,interp,3.0,8.0,202511F4,202512W1,26.53210353841867,interp,10.0,22.0,202512F1,202512,26.837896740627087,interp,22.0,57.0,202512,202601,9,5,5,1.0,26932.5,26900.0,0.1598051675519706,92.0,fsp,,5.0,12.0,35.0,60.35
2025-11-26,20.73504138832187,exact,7.0,7.0,202512W1,202512W1,21.78005897679484,exact,14.0,14.0,202512W2,202512W2,24.736947110546968,interp,21.0,56.0,202512,202601,9,6,5,2.0,27336.5,27300.0,0.2326749076442171,72.0,fsp,202511W4(d0):dte=0 < 1,0.0,0.0,35.0,61.35
2025-11-27,18.9830607430214,interp,6.0,8.0,202512W1,202512F1,20.83364942877284,interp,13.0,20.0,202512W2,202512,23.785650323458032,interp,20.0,55.0,202512,202601,9,5,5,1.0,27559.5,27550.0,0.2674952279957582,82.0,fsp,,2.0,7.0,35.0,61.9
2025-11-28,19.802370527541456,exact,7.0,7.0,202512F1,202512F1,21.65816932896221,exact,14.0,14.0,202512F2,202512F2,23.83801281754402,interp,19.0,54.0,202512,202601,9,6,5,5.0,27711.5,27700.0,0.2094767441860465,75.0,fsp,202511F4(d0):dte=0 < 1,0.0,0.0,35.0,62.35
2025-12-01,22.72613776929408,interp,4.0,9.0,202512F1,202512W2,25.21628667174952,interp,11.0,16.0,202512F2,202512,25.144047559000505,interp,16.0,51.0,202512,202601,9,5,5,2.0,27391.5,27350.0,0.3387407712313132,76.0,fsp,,5.0,5.0,35.0,61.5
2025-12-02,20.847134646608723,interp,3.0,8.0,202512F1,202512W2,23.657565239069385,interp,10.0,15.0,202512F2,202512,24.27641309303466,interp,15.0,50.0,202512,202601,9,5,5,1.0,27533.5,27500.0,0.2093764544062303,79.0,fsp,,5.0,5.0,35.0,61.7
2025-12-03,19.08736583077708,exact,7.0,7.0,202512W2,202512W2,22.77123589895084,exact,14.0,14.0,202512,202512,23.678111545748425,interp,14.0,49.0,202512,202601,8,5,4,2.0,27763.0,27750.0,0.3443793069227455,79.0,fsp,202512W1(d0):dte=0 < 1,0.0,0.0,35.0,62.3
2025-12-04,18.238866819951145,interp,6.0,8.0,202512W2,202512F2,20.709260352972723,interp,13.0,48.0,202512,202601,22.453263414801565,interp,13.0,48.0,202512,202601,8,4,4,1.0,27803.5,27800.0,0.2795914513878866,82.0,fsp,,2.0,35.0,35.0,62.2
2025-12-05,17.861231249003914,exact,7.0,7.0,202512F2,202512F2,18.688906927347443,exact,14.0,14.0,202512F3,202512F3,20.99028532240312,interp,14.0,47.0,202512F3,202601,8,5,4,5.0,28004.5,28000.0,0.2898771031156854,73.0,fsp,202512F1(d0):dte=0 < 1,0.0,0.0,33.0,62.75
2025-12-08,19.13890604521793,interp,4.0,9.0,202512F2,202512,19.63679732701932,interp,11.0,44.0,202512F3,202601,20.620223830171074,interp,11.0,44.0,202512F3,202601,8,4,4,2.0,28269.5,28250.0,0.2516124176063237,77.0,col,,5.0,33.0,33.0,63.7
2025-12-09,19.151782542040785,interp,3.0,8.0,202512F2,202512,19.97617119776212,interp,10.0,43.0,202512F3,202601,20.639490626660447,interp,10.0,43.0,202512F3,202601,8,4,4,1.0,28222.5,28200.0,0.2811612730198462,85.0,col,,5.0,33.0,33.0,63.6
2025-12-10,18.4854549818103,exact,7.0,7.0,202512,202512,18.47388126110023,exact,14.0,14.0,202512W4,202512W4,19.931072585829764,interp,14.0,42.0,202512W4,202601,8,5,4,2.0,28363.5,28350.0,0.6954358596742168,76.0,col,202512W2(d0):dte=0 < 1,0.0,0.0,28.0,64.05
2025-12-11,19.10988281311899,interp,6.0,8.0,202512,202512F3,19.102599543199016,interp,13.0,41.0,202512W4,202601,20.60987840805556,interp,13.0,41.0,202512W4,202601,8,4,4,1.0,28086.5,28050.0,0.6852288162651254,81.0,col,,2.0,28.0,28.0,63.35
2025-12-12,16.9451951581343,exact,7.0,7.0,202512F3,202512F3,16.371238995963104,exact,14.0,14.0,202512F4,202512F4,19.309658529114863,interp,14.0,40.0,202512F4,202601,8,6,5,5.0,28286.5,28250.0,0.276961593801362,75.0,col,202512F2(d0):dte=0 < 1,0.0,0.0,26.0,63.45
2025-12-15,19.966131133465986,interp,4.0,9.0,202512F3,202512W4,19.39742680201893,interp,11.0,37.0,202512F4,202601,21.12140381992209,interp,11.0,37.0,202512F4,202601,8,5,5,2.0,27907.5,27900.0,0.725648911340186,78.0,col,,5.0,26.0,26.0,62.8
2025-12-16,20.22453362646422,interp,3.0,8.0,202512F3,202512W4,19.97801414155836,interp,10.0,36.0,202512F4,202601,21.24014410804628,interp,10.0,36.0,202512F4,202601,8,5,5,1.0,27625.5,27600.0,0.6876798912528981,82.0,col,,5.0,26.0,26.0,62.25
2025-12-17,19.716267477560937,exact,7.0,7.0,202512W4,202512W4,18.38204310661067,exact,14.0,14.0,202512W5,202512W5,20.88977934547541,interp,14.0,35.0,202512W5,202601,8,6,5,2.0,27634.0,27600.0,0.7908336432529982,74.0,col,202512(d0):dte=0 < 1,0.0,0.0,21.0,61.9
2025-12-18,19.8643232607131,interp,6.0,8.0,202512W4,202512F4,19.261628164985908,interp,13.0,34.0,202512W5,202601,21.6535253891397,interp,13.0,34.0,202512W5,202601,9,5,5,1.0,27517.0,27500.0,0.7676820854240209,74.0,col,,2.0,21.0,21.0,61.9
2025-12-19,16.197004353705395,exact,7.0,7.0,202512F4,202512F4,17.012635305336044,exact,14.0,14.0,202601F1,202601F1,20.46264839147191,interp,14.0,33.0,202601F1,202601,9,6,5,5.0,27807.0,27800.0,0.2618560427324472,74.0,col,202512F3(d0):dte=0 < 1,0.0,0.0,19.0,62.5
2025-12-22,13.798936670295625,interp,4.0,9.0,202512F4,202512W5,15.982316256655688,interp,11.0,30.0,202601F1,202601,18.47385099049751,exact,30.0,30.0,202601,202601,9,5,5,2.0,28210.0,28200.0,0.409981028215549,78.0,col,,5.0,19.0,0.0,63.4
2025-12-23,11.758330044630588,interp,3.0,8.0,202512F4,202512W5,15.058046997377147,interp,10.0,29.0,202601F1,202601,17.299633292875143,interp,29.0,62.0,202601,202602,9,5,5,1.0,28298.5,28250.0,0.6582755458741593,88.0,col,,5.0,19.0,33.0,63.7
2025-12-24,12.205118282250126,exact,7.0,7.0,202512W5,202512W5,13.688857691641244,exact,14.0,14.0,202601W1,202601W1,16.967723510136082,interp,28.0,61.0,202601,202602,9,6,5,2.0,28376.5,28350.0,0.7524907586692484,76.0,col,202512W4(d0):dte=0 < 1,0.0,0.0,33.0,63.85
2025-12-26,11.878141984415242,exact,7.0,7.0,202601F1,202601F1,13.618385346817306,exact,14.0,14.0,202601F2,202601F2,16.462496767089107,interp,26.0,59.0,202601,202602,9,6,5,5.0,28579.0,28550.0,0.778204958595451,76.0,col,202512F4(d0):dte=0 < 1,0.0,0.0,33.0,64.4
2025-12-29,13.916418930994409,interp,4.0,9.0,202601F1,202601W1,15.5393727002542,interp,11.0,23.0,202601F2,202601,17.31627735307704,interp,23.0,56.0,202601,202602,9,5,5,2.0,28810.0,28800.0,0.7261976821533975,80.0,col,,5.0,12.0,33.0,65.25
